0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,208,209,210
1.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,,,,,0.027777777777777776,0.027777777777777776,,0.027777777777777776,0.027777777777777776,,0.027777777777777776,0.027777777777777776,,,,0.027777777777777776,0.05555555555555555,,,,0.08333333333333333,0.027777777777777776,,,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,,,0.05555555555555555,0.027777777777777776,,0.027777777777777776,0.027777777777777776,,,0.027777777777777776,,,,,,,,,0.027777777777777776,,,,0.027777777777777776,,0.027777777777777776,,,,0.027777777777777776,0.027777777777777776,,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,,0.027777777777777776,,,0.027777777777777776,0.027777777777777776,0.027777777777777776,,,,0.1111111111111111,,,0.05555555555555555,,0.05555555555555555,,0.027777777777777776,,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.05555555555555555,,,,,0.027777777777777776,,0.027777777777777776,,,,,,0.027777777777777776,,0.027777777777777776,,0.027777777777777776,,,0.027777777777777776,,,,,0.027777777777777776,,,,,0.027777777777777776,,,,,0.027777777777777776,,0.05555555555555555,0.027777777777777776,,0.05555555555555555,0.05555555555555555,,,,0.027777777777777776,,0.027777777777777776,0.027777777777777776,,0.027777777777777776,,,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.05555555555555555,0.027777777777777776,,,0.027777777777777776,,0.027777777777777776,,0.027777777777777776,,,0.027777777777777776,,,,0.05555555555555555,,,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.05555555555555555,,,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.02564102564102564,,0.05128205128205128,,,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.07692307692307693,,0.05128205128205128,0.02564102564102564,0.07692307692307693,,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,,0.02564102564102564,,,,,0.02564102564102564,,,0.05128205128205128,0.02564102564102564,0.05128205128205128,,,,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,0.02564102564102564,,,,,,,,,,,,,,0.02564102564102564,,,,,,0.02564102564102564,0.02564102564102564,0.02564102564102564,,0.07692307692307693,,,0.05128205128205128,0.02564102564102564,,0.02564102564102564,,,,0.05128205128205128,,,0.02564102564102564,,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.02564102564102564,,,,,,,0.02564102564102564,,0.02564102564102564,,,,,,,,,,,0.02564102564102564,,,0.02564102564102564,,0.02564102564102564,0.05128205128205128,,,0.02564102564102564,0.02564102564102564,,0.05128205128205128,,,,,0.02564102564102564,0.02564102564102564,,0.05128205128205128,,,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,,,,,,0.02564102564102564,0.02564102564102564,0.05128205128205128,,0.02564102564102564,,0.05128205128205128,0.02564102564102564,0.02564102564102564,,,0.02564102564102564,0.02564102564102564,,,0.02564102564102564,,,,,,,,,0.05128205128205128,,0.02564102564102564,0.02564102564102564,0.02564102564102564,,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,,0.02564102564102564,,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.023255813953488372,,0.06976744186046512,0.046511627906976744,,0.023255813953488372,0.023255813953488372,,,,,0.046511627906976744,0.023255813953488372,0.06976744186046512,,0.046511627906976744,0.023255813953488372,,,,0.046511627906976744,0.023255813953488372,0.023255813953488372,,0.06976744186046512,,,0.023255813953488372,,,0.023255813953488372,0.06976744186046512,,,,0.046511627906976744,0.046511627906976744,,,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,,0.046511627906976744,,,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.023255813953488372,,,0.023255813953488372,,0.046511627906976744,0.046511627906976744,,0.06976744186046512,,0.046511627906976744,0.023255813953488372,,0.046511627906976744,,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.023255813953488372,,,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,,,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,,,0.046511627906976744,,0.023255813953488372,0.046511627906976744,0.023255813953488372,,,,0.023255813953488372,0.023255813953488372,0.023255813953488372,,,,,,0.023255813953488372,0.023255813953488372,,,,,0.046511627906976744,,,0.023255813953488372,0.023255813953488372,,0.023255813953488372,,,,,,,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,,,,0.023255813953488372,,0.046511627906976744,0.023255813953488372,0.023255813953488372,,,,0.023255813953488372,0.023255813953488372,,,0.023255813953488372,,0.046511627906976744,,0.023255813953488372,,,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.046511627906976744,,,,,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.046511627906976744,,0.023255813953488372,0.046511627906976744,,0.023255813953488372,0.023255813953488372,,,0.09302325581395349,0.06976744186046512,,,0.023255813953488372,0.046511627906976744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0136986301369863,0.0136986301369863,,0.0136986301369863,0.0136986301369863,0.0547945205479452,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,,0.0410958904109589,0.0136986301369863,,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0136986301369863,,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0136986301369863,,,,0.0273972602739726,0.0410958904109589,0.0136986301369863,,0.0136986301369863,,,,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0273972602739726,,,0.0273972602739726,,,,,,,0.0136986301369863,,,,,0.0136986301369863,,,,0.0410958904109589,0.0273972602739726,,0.0136986301369863,0.0136986301369863,,,0.0136986301369863,0.0136986301369863,,0.0273972602739726,0.0273972602739726,0.0273972602739726,,,0.0136986301369863,,0.0273972602739726,0.0273972602739726,,0.0273972602739726,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0273972602739726,,,0.0136986301369863,,,0.0136986301369863,0.0136986301369863,0.0273972602739726,,0.0273972602739726,,0.0136986301369863,,,0.0273972602739726,,0.0273972602739726,,0.0136986301369863,,,,,,,0.0136986301369863,,0.0273972602739726,0.0136986301369863,0.0273972602739726,,,,0.0136986301369863,,,0.0136986301369863,0.0136986301369863,,,,,0.0136986301369863,,0.0136986301369863,,,,0.0136986301369863,,0.0136986301369863,,,,0.0136986301369863,,0.0136986301369863,,,,0.0136986301369863,,,0.0136986301369863,,,,,,,,0.0136986301369863,0.0136986301369863,0.0136986301369863,,,,,,0.0136986301369863,0.0136986301369863,0.0136986301369863,,0.0136986301369863,0.0136986301369863,,,,0.0273972602739726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.023809523809523808,,0.011904761904761904,,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.023809523809523808,,,0.023809523809523808,0.047619047619047616,,0.03571428571428571,0.023809523809523808,0.023809523809523808,0.03571428571428571,,0.011904761904761904,,0.023809523809523808,0.011904761904761904,,0.023809523809523808,0.011904761904761904,0.07142857142857142,,0.011904761904761904,0.03571428571428571,0.023809523809523808,,0.023809523809523808,0.011904761904761904,,0.011904761904761904,0.023809523809523808,0.011904761904761904,0.023809523809523808,,0.011904761904761904,,0.023809523809523808,0.011904761904761904,,,0.011904761904761904,0.011904761904761904,0.023809523809523808,,0.023809523809523808,0.011904761904761904,,,,,,0.023809523809523808,,0.023809523809523808,0.023809523809523808,0.011904761904761904,0.03571428571428571,,0.023809523809523808,,0.023809523809523808,,,0.023809523809523808,0.011904761904761904,0.03571428571428571,0.011904761904761904,,0.011904761904761904,0.023809523809523808,0.03571428571428571,,,0.011904761904761904,,0.011904761904761904,0.011904761904761904,,0.011904761904761904,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.023809523809523808,0.011904761904761904,,0.011904761904761904,0.07142857142857142,0.011904761904761904,,0.011904761904761904,0.011904761904761904,0.03571428571428571,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.023809523809523808,0.023809523809523808,0.011904761904761904,,0.011904761904761904,,,,,0.011904761904761904,,,0.023809523809523808,,0.011904761904761904,0.023809523809523808,0.011904761904761904,,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.03571428571428571,0.023809523809523808,0.023809523809523808,0.011904761904761904,0.011904761904761904,,,0.03571428571428571,0.023809523809523808,0.011904761904761904,0.011904761904761904,,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.047619047619047616,,,0.011904761904761904,,0.011904761904761904,,0.011904761904761904,0.011904761904761904,,0.023809523809523808,0.011904761904761904,,0.011904761904761904,,0.011904761904761904,0.023809523809523808,,,,,0.03571428571428571,0.023809523809523808,0.023809523809523808,0.011904761904761904,,,0.03571428571428571,0.03571428571428571,0.011904761904761904,0.023809523809523808,,,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.023809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.028846153846153848,0.019230769230769232,0.009615384615384616,0.028846153846153848,0.019230769230769232,,0.04807692307692308,,0.009615384615384616,0.009615384615384616,0.028846153846153848,0.009615384615384616,,0.019230769230769232,,,0.019230769230769232,0.009615384615384616,,,0.019230769230769232,0.019230769230769232,0.009615384615384616,0.019230769230769232,0.038461538461538464,0.028846153846153848,0.019230769230769232,0.028846153846153848,,0.009615384615384616,0.019230769230769232,,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.009615384615384616,0.019230769230769232,,0.019230769230769232,0.009615384615384616,0.038461538461538464,0.009615384615384616,0.009615384615384616,0.04807692307692308,0.019230769230769232,0.009615384615384616,0.019230769230769232,0.009615384615384616,0.028846153846153848,,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.019230769230769232,,0.009615384615384616,0.028846153846153848,0.009615384615384616,0.028846153846153848,0.009615384615384616,0.019230769230769232,0.028846153846153848,0.019230769230769232,,,,0.038461538461538464,0.019230769230769232,0.009615384615384616,0.019230769230769232,0.019230769230769232,0.009615384615384616,0.019230769230769232,,0.009615384615384616,0.009615384615384616,0.028846153846153848,0.019230769230769232,0.009615384615384616,,0.009615384615384616,0.019230769230769232,0.038461538461538464,,,0.019230769230769232,0.028846153846153848,0.038461538461538464,0.028846153846153848,0.038461538461538464,0.009615384615384616,,,0.019230769230769232,0.009615384615384616,0.038461538461538464,0.028846153846153848,0.028846153846153848,,0.009615384615384616,0.038461538461538464,,0.028846153846153848,0.038461538461538464,0.019230769230769232,0.009615384615384616,,0.009615384615384616,,0.019230769230769232,0.019230769230769232,0.009615384615384616,0.019230769230769232,0.009615384615384616,,0.009615384615384616,,0.019230769230769232,,0.019230769230769232,0.009615384615384616,0.019230769230769232,0.009615384615384616,0.019230769230769232,0.028846153846153848,0.009615384615384616,0.028846153846153848,0.019230769230769232,0.038461538461538464,0.009615384615384616,0.009615384615384616,0.057692307692307696,0.028846153846153848,,,,0.009615384615384616,0.04807692307692308,0.028846153846153848,,0.009615384615384616,,,0.009615384615384616,0.028846153846153848,0.038461538461538464,0.019230769230769232,,0.028846153846153848,0.009615384615384616,0.009615384615384616,0.019230769230769232,0.019230769230769232,0.009615384615384616,0.019230769230769232,0.028846153846153848,0.009615384615384616,,,0.038461538461538464,0.009615384615384616,,0.009615384615384616,,,0.009615384615384616,0.019230769230769232,0.009615384615384616,0.019230769230769232,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.028846153846153848,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,0.014492753623188406,0.043478260869565216,,0.014492753623188406,0.014492753623188406,0.043478260869565216,,0.028985507246376812,0.014492753623188406,,0.014492753623188406,0.028985507246376812,0.043478260869565216,0.028985507246376812,,,0.014492753623188406,0.043478260869565216,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.014492753623188406,,,0.014492753623188406,,0.028985507246376812,,0.014492753623188406,,0.014492753623188406,,,,0.028985507246376812,,,,0.014492753623188406,0.028985507246376812,0.014492753623188406,,,,,,0.014492753623188406,,0.014492753623188406,,,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.014492753623188406,,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,,0.014492753623188406,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.014492753623188406,,,,0.014492753623188406,0.014492753623188406,0.028985507246376812,,0.014492753623188406,,,0.028985507246376812,0.014492753623188406,,,,0.028985507246376812,,,0.028985507246376812,0.028985507246376812,,0.028985507246376812,,0.014492753623188406,0.043478260869565216,0.014492753623188406,,0.014492753623188406,0.014492753623188406,0.014492753623188406,,,,0.014492753623188406,0.028985507246376812,,,0.014492753623188406,0.028985507246376812,0.043478260869565216,,,0.014492753623188406,0.028985507246376812,0.028985507246376812,,0.028985507246376812,,,0.028985507246376812,0.028985507246376812,,0.014492753623188406,,0.028985507246376812,,0.028985507246376812,,,0.014492753623188406,0.028985507246376812,0.043478260869565216,0.028985507246376812,0.028985507246376812,0.014492753623188406,,,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.043478260869565216,,0.043478260869565216,0.043478260869565216,0.014492753623188406,,,,,,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.028985507246376812,,,0.014492753623188406,0.028985507246376812,0.014492753623188406,,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.014492753623188406,,,0.028985507246376812,0.014492753623188406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.02040816326530612,0.02040816326530612,,0.02040816326530612,0.061224489795918366,0.02040816326530612,,,,0.02040816326530612,0.061224489795918366,0.02040816326530612,,,,0.061224489795918366,,,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.04081632653061224,,0.02040816326530612,0.061224489795918366,,0.04081632653061224,,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,,,0.04081632653061224,0.02040816326530612,,,0.04081632653061224,,0.02040816326530612,,,0.02040816326530612,,,,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.04081632653061224,,0.02040816326530612,,0.02040816326530612,0.02040816326530612,,,0.04081632653061224,,0.02040816326530612,,,0.02040816326530612,,,0.061224489795918366,,,0.02040816326530612,,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,,0.02040816326530612,,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,,0.02040816326530612,0.04081632653061224,,0.02040816326530612,0.02040816326530612,,,,0.02040816326530612,,0.061224489795918366,0.02040816326530612,,0.061224489795918366,0.02040816326530612,0.02040816326530612,,0.02040816326530612,,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.04081632653061224,,0.04081632653061224,0.02040816326530612,,0.061224489795918366,0.061224489795918366,,,0.02040816326530612,,,0.061224489795918366,,0.04081632653061224,,0.02040816326530612,,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,,,,,0.02040816326530612,,,,,,,0.04081632653061224,,0.02040816326530612,0.02040816326530612,,,0.02040816326530612,,0.02040816326530612,,,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,,0.02040816326530612,0.04081632653061224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.07936507936507936,0.06349206349206349,,0.047619047619047616,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.015873015873015872,,0.031746031746031744,0.015873015873015872,0.015873015873015872,,0.047619047619047616,0.09523809523809523,0.015873015873015872,0.031746031746031744,0.015873015873015872,,0.09523809523809523,,,0.031746031746031744,0.015873015873015872,0.06349206349206349,,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.015873015873015872,,0.047619047619047616,0.06349206349206349,0.047619047619047616,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.047619047619047616,0.031746031746031744,,0.015873015873015872,0.015873015873015872,,0.031746031746031744,0.015873015873015872,0.015873015873015872,,0.07936507936507936,0.015873015873015872,0.06349206349206349,,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.047619047619047616,0.047619047619047616,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.06349206349206349,0.031746031746031744,0.015873015873015872,,0.06349206349206349,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.031746031746031744,,,0.015873015873015872,,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.047619047619047616,0.015873015873015872,0.031746031746031744,0.015873015873015872,,0.031746031746031744,0.015873015873015872,,,,0.047619047619047616,,,0.06349206349206349,0.015873015873015872,0.031746031746031744,0.015873015873015872,,0.015873015873015872,0.031746031746031744,,0.047619047619047616,,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.047619047619047616,0.047619047619047616,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.015873015873015872,,0.015873015873015872,,,0.047619047619047616,,,0.015873015873015872,0.015873015873015872,0.015873015873015872,,,,,0.031746031746031744,,0.015873015873015872,0.015873015873015872,,0.031746031746031744,0.06349206349206349,,0.047619047619047616,,0.015873015873015872,0.015873015873015872,0.015873015873015872,,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.015873015873015872,,0.015873015873015872,0.015873015873015872,,0.015873015873015872,,,,0.015873015873015872,,0.015873015873015872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.02040816326530612,,0.04081632653061224,0.08163265306122448,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.02040816326530612,,0.02040816326530612,,,,0.02040816326530612,,,,0.04081632653061224,,,,,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.02040816326530612,,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.061224489795918366,,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.04081632653061224,,,,0.02040816326530612,,0.02040816326530612,0.04081632653061224,,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,,0.04081632653061224,,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.02040816326530612,,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.061224489795918366,,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.10204081632653061,0.02040816326530612,0.04081632653061224,0.02040816326530612,,0.04081632653061224,0.02040816326530612,0.02040816326530612,,,,,0.02040816326530612,,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.02040816326530612,,0.08163265306122448,0.02040816326530612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,,,,0.07692307692307693,0.038461538461538464,0.038461538461538464,,0.038461538461538464,,,,0.038461538461538464,0.038461538461538464,,0.038461538461538464,0.038461538461538464,0.038461538461538464,,,0.038461538461538464,,0.038461538461538464,,0.11538461538461539,,,0.038461538461538464,,,0.038461538461538464,0.038461538461538464,,,0.07692307692307693,0.07692307692307693,,,,,0.038461538461538464,,0.038461538461538464,,,,,,,,,,,0.07692307692307693,,,,,,0.038461538461538464,0.07692307692307693,0.07692307692307693,,0.07692307692307693,,,,0.038461538461538464,,,,,,0.038461538461538464,,,,0.038461538461538464,,0.07692307692307693,0.07692307692307693,,,,0.038461538461538464,,,,0.038461538461538464,,,,,,0.038461538461538464,0.038461538461538464,,,,,,,,,0.038461538461538464,,,0.038461538461538464,0.11538461538461539,,0.038461538461538464,0.038461538461538464,,0.038461538461538464,,,0.038461538461538464,,,0.07692307692307693,,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.038461538461538464,,,,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,,,,0.038461538461538464,,,,,,,0.038461538461538464,0.038461538461538464,,,,0.038461538461538464,,0.038461538461538464,0.038461538461538464,0.038461538461538464,,,,,,,,,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,,0.018867924528301886,,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.03773584905660377,,,,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,,,0.03773584905660377,0.018867924528301886,,0.018867924528301886,0.018867924528301886,,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,,,,0.018867924528301886,0.018867924528301886,,,,,,0.018867924528301886,,0.018867924528301886,,0.03773584905660377,,,0.018867924528301886,,0.018867924528301886,0.018867924528301886,,,0.018867924528301886,,,,,,,,,,0.018867924528301886,0.03773584905660377,,,,0.018867924528301886,,,0.018867924528301886,0.018867924528301886,0.03773584905660377,,0.018867924528301886,,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,,,0.03773584905660377,,,0.018867924528301886,0.018867924528301886,,0.03773584905660377,,,,,,,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,,,,,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,,,0.03773584905660377,0.018867924528301886,,,0.03773584905660377,0.018867924528301886,,0.018867924528301886,,0.03773584905660377,0.05660377358490566,,0.018867924528301886,,,,0.03773584905660377,,0.03773584905660377,0.03773584905660377,,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,,,0.03773584905660377,0.03773584905660377,,,0.018867924528301886,,0.05660377358490566,0.018867924528301886,0.018867924528301886,,0.018867924528301886,,0.018867924528301886,0.03773584905660377,,,,,,0.018867924528301886,0.018867924528301886,,0.018867924528301886,,0.018867924528301886,0.018867924528301886,0.018867924528301886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
