,user_id,purchases
1906,5133,4
1907,2651,4
1908,5235,4
1909,2600,4
1910,2605,4
1911,5227,4
1912,5225,4
1913,4016,4
1914,7526,4
1915,5214,4
1916,7534,4
1917,4020,4
1918,8817,4
1919,5189,4
1920,2635,4
1921,5183,4
1922,4024,4
1923,5157,4
1924,7562,4
1925,2645,4
1926,4030,4
1927,8115,4
1928,7566,4
1929,7374,4
1930,1,4
1931,9197,4
1932,622,4
1933,455,4
1934,9156,4
1935,1504,4
1936,260,4
1937,1023,4
1938,977,4
1939,1120,4
1940,544,4
1941,1665,4
1942,1828,4
1943,451,4
1944,1726,4
1945,721,4
1946,1017,4
1947,207,4
1948,623,4
1949,170,4
1950,1604,4
1951,1491,4
1952,1038,4
1953,1602,4
1954,967,4
1955,1215,4
1956,128,4
1957,1356,4
1958,1248,4
1959,315,4
1960,1497,4
1961,1605,4
1962,28,4
1963,971,4
1964,805,4
1965,678,4
1966,1349,4
1967,1385,4
1968,790,4
1969,180,4
1970,1004,4
1971,1742,4
1972,1631,4
1973,1186,4
1974,1149,4
1975,990,4
1976,1534,4
1977,487,4
1978,1334,4
1979,1862,4
1980,83,4
1981,187,4
1982,9268,4
1983,1650,4
1984,712,4
1985,9308,4
1986,238,4
1987,1769,4
1988,171,4
1989,1556,4
1990,1228,4
1991,1428,4
1992,1012,4
1993,919,4
1994,597,4
1995,1441,4
1996,1652,4
1997,1440,4
1998,1439,4
1999,1623,4
2000,95,4
2001,1678,4
2002,1669,4
2003,279,4
2004,320,4
2005,1707,4
2006,69,4
2007,9363,4
2008,508,4
2009,641,4
2010,22,4
2011,942,4
2012,1123,4
2013,1132,4
2014,219,4
2015,1070,4
2016,400,4
2017,296,4
2018,155,4
2019,828,4
2020,321,4
2021,947,4
2022,1268,4
2023,1704,4
2024,12,4
2025,278,4
2026,578,4
2027,323,4
2028,742,4
2029,1588,4
2030,1805,4
2031,71,4
2032,1796,4
2033,223,4
2034,3,4
2035,9204,4
2036,1418,4
2037,1856,4
2038,1048,4
2039,1315,4
2040,1278,4
2041,533,4
2042,737,4
2043,1329,4
2044,331,4
2045,1162,4
2046,1423,4
2047,1375,4
2048,1684,4
2049,1571,4
2050,1819,4
2051,1046,4
2052,1569,4
2053,959,4
2054,122,4
2055,6942,3
2056,1625,3
2057,1630,3
2058,6366,3
2059,4446,3
2060,914,3
2061,484,3
2062,5755,3
2063,146,3
2064,1400,3
2065,5764,3
2066,6096,3
2067,6334,3
2068,2675,3
2069,2688,3
2070,3952,3
2071,6333,3
2072,2677,3
2073,4443,3
2074,949,3
2075,5489,3
2076,7885,3
2077,6934,3
2078,6368,3
2079,950,3
2080,5753,3
2081,1632,3
2082,7396,3
2083,2681,3
2084,5763,3
2085,8788,3
2086,1622,3
2087,8768,3
2088,7067,3
2089,1618,3
2090,5499,3
2091,3277,3
2092,1615,3
2093,7888,3
2094,2722,3
2095,931,3
2096,7070,3
2097,2751,3
2098,2726,3
2099,4437,3
2100,7385,3
2101,2730,3
2102,3279,3
2103,3972,3
2104,4438,3
2105,2715,3
2106,8780,3
2107,2750,3
2108,1411,3
2109,6090,3
2110,5510,3
2111,2704,3
2112,4474,3
2113,6094,3
2114,4424,3
2115,6337,3
2116,477,3
2117,9276,3
2118,8784,3
2119,3287,3
2120,6093,3
2121,8760,3
2122,5508,3
2123,7399,3
2124,3272,3
2125,3322,3
2126,5766,3
2127,3885,3
2128,6043,3
2129,4628,3
2130,6881,3
2131,3891,3
2132,4619,3
2133,2549,3
2134,8194,3
2135,5419,3
2136,4613,3
2137,7825,3
2138,9250,3
2139,5791,3
2140,4608,3
2141,3352,3
2142,4603,3
2143,5425,3
2144,3351,3
2145,8191,3
2146,371,3
2147,4597,3
2148,7092,3
2149,5789,3
2150,8843,3
2151,9255,3
2152,8189,3
2153,4579,3
2154,6416,3
2155,5796,3
2156,1372,3
2157,8794,3
2158,4638,3
2159,4668,3
2160,6458,3
2161,4665,3
2162,8882,3
2163,7802,3
2164,6455,3
2165,8879,3
2166,4661,3
2167,116,3
2168,4659,3
2169,8203,3
2170,5805,3
2171,2511,3
2172,118,3
2173,4654,3
2174,3872,3
2175,3876,3
2176,8199,3
2177,6444,3
2178,2521,3
2179,273,3
2180,4646,3
2181,1692,3
2182,3881,3
2183,5798,3
2184,6877,3
2185,1368,3
2186,7423,3
2187,2584,3
2188,3340,3
2189,1158,3
2190,2628,3
2191,2629,3
2192,4535,3
2193,3929,3
2194,8814,3
2195,6945,3
2196,7248,3
2197,5774,3
2198,5465,3
2199,9370,3
2200,5467,3
2201,8807,3
2202,1646,3
2203,2647,3
2204,5769,3
2205,4517,3
2206,5476,3
2207,2655,3
2208,6912,3
2209,8800,3
2210,3308,3
2211,2660,3
2212,7873,3
2213,7252,3
2214,5480,3
2215,8481,3
2216,2665,3
2217,7860,3
2218,3928,3
2219,4538,3
2220,6898,3
2221,2589,3
2222,7419,3
2223,8185,3
2224,6409,3
2225,6408,3
2226,4563,3
2227,2598,3
2228,8181,3
2229,1663,3
2230,7415,3
2231,7242,3
2232,7244,3
2233,4556,3
2234,5460,3
2235,491,3
2236,4552,3
2237,5456,3
2238,9261,3
2239,882,3
2240,8175,3
2241,7855,3
2242,7856,3
2243,4542,3
2244,6903,3
2245,2621,3
2246,7857,3
2247,4417,3
2248,3637,3
2249,5748,3
2250,2987,3
2251,5703,3
2252,7335,3
2253,5609,3
2254,4227,3
2255,3175,3
2256,2999,3
2257,204,3
2258,1025,3
2259,6137,3
2260,8554,3
2261,6214,3
2262,6138,3
2263,3010,3
2264,5614,3
2265,428,3
2266,4210,3
2267,6140,3
2268,1031,3
2269,4064,3
2270,7324,3
2271,7323,3
2272,6143,3
2273,3165,3
2274,424,3
2275,8032,3
2276,3028,3
2277,8626,3
2278,2989,3
2279,2986,3
2280,2778,3
2281,6133,3
2282,1007,3
2283,6248,3
2284,6994,3
2285,4034,3
2286,8665,3
2287,2951,3
2288,7988,3
2289,441,3
2290,438,3
2291,4037,3
2292,7995,3
2293,1098,3
2294,6239,3
2295,8112,3
2296,3193,3
2297,7998,3
2298,8001,3
2299,5603,3
2300,7002,3
2301,4243,3
2302,7050,3
2303,1018,3
2304,2979,3
2305,6227,3
2306,4238,3
2307,6226,3
2308,4051,3
2309,4190,3
2310,1448,3
2311,6201,3
2312,4074,3
2313,8057,3
2314,3083,3
2315,4142,3
2316,220,3
2317,1454,3
2318,8602,3
2319,6173,3
2320,1063,3
2321,3094,3
2322,4100,3
2323,1064,3
2324,403,3
2325,8079,3
2326,3100,3
2327,3101,3
2328,8595,3
2329,1467,3
2330,1465,3
2331,4104,3
2332,8580,3
2333,3128,3
2334,5669,3
2335,6161,3
2336,3125,3
2337,5661,3
2338,5664,3
2339,7304,3
2340,4093,3
2341,412,3
2342,5680,3
2343,420,3
2344,233,3
2345,4181,3
2346,8038,3
2347,210,3
2348,5631,3
2349,7042,3
2350,4176,3
2351,1045,3
2352,4168,3
2353,8616,3
2354,3055,3
2355,211,3
2356,3059,3
2357,3076,3
2358,3149,3
2359,5639,3
2360,3062,3
2361,399,3
2362,6186,3
2363,8610,3
2364,4159,3
2365,6183,3
2366,5641,3
2367,225,3
2368,216,3
2369,1473,3
2370,4280,3
2371,2937,3
2372,7975,3
2373,983,3
2374,1566,3
2375,7060,3
2376,4372,3
2377,7937,3
2378,2825,3
2379,6962,3
2380,3239,3
2381,8726,3
2382,4001,3
2383,4361,3
2384,6964,3
2385,6295,3
2386,6966,3
2387,6111,3
2388,2841,3
2389,6968,3
2390,6112,3
2391,2845,3
2392,7943,3
2393,4351,3
2394,5737,3
2395,6970,3
2396,2850,3
2397,1561,3
2398,8709,3
2399,5557,3
2400,7945,3
2401,5544,3
2402,7931,3
2403,7061,3
2404,6318,3
2405,7379,3
2406,158,3
2407,2782,3
2408,1581,3
2409,6099,3
2410,3638,3
2411,4411,3
2412,6100,3
2413,1415,3
2414,4405,3
2415,5526,3
2416,7376,3
2417,5744,3
2418,163,3
2419,6316,3
2420,8138,3
2421,7265,3
2422,2800,3
2423,1126,3
2424,3994,3
2425,4392,3
2426,2805,3
2427,5535,3
2428,7925,3
2429,2495,3
2430,3998,3
2431,5559,3
2432,985,3
2433,389,3
2434,1117,3
2435,2902,3
2436,8684,3
2437,1430,3
2438,8683,3
2439,4309,3
2440,7351,3
2441,2909,3
2442,1542,3
2443,1541,3
2444,4305,3
2445,2914,3
2446,4304,3
2447,4303,3
2448,2917,3
2449,4302,3
2450,1002,3
2451,189,3
2452,5578,3
2453,1003,3
2454,239,3
2455,9356,3
2456,8674,3
2457,4294,3
2458,4025,3
2459,7974,3
2460,2932,3
2461,6253,3
2462,998,3
2463,2899,3
2464,6264,3
2465,2881,3
2466,1429,3
2467,9505,3
2468,4011,3
2469,2870,3
2470,3222,3
2471,5730,3
2472,7271,3
2473,9558,3
2474,8698,3
2475,9835,3
2476,447,3
2477,2880,3
2478,4324,3
2479,7354,3
2480,8695,3
2481,2885,3
2482,7961,3
2483,5569,3
2484,2888,3
2485,2889,3
2486,4320,3
2487,386,3
2488,183,3
2489,8530,3
2490,7963,3
2491,9915,3
2492,1697,3
2493,121,3
2494,7448,3
2495,9748,3
2496,5241,3
2497,9177,3
2498,3543,3
2499,4990,3
2500,5242,3
2501,7643,3
2502,9029,3
2503,7188,3
2504,3720,3
2505,7648,3
2506,7650,3
2507,2158,3
2508,2159,3
2509,9444,3
2510,1868,3
2511,6607,3
2512,719,3
2513,1839,3
2514,6605,3
2515,2170,3
2516,7656,3
2517,7134,3
2518,1220,3
2519,2178,3
2520,299,3
2521,9190,3
2522,2182,3
2523,5255,3
2524,5880,3
2525,5964,3
2526,6622,3
2527,705,3
2528,2106,3
2529,9047,3
2530,5022,3
2531,9169,3
2532,3707,3
2533,5020,3
2534,2114,3
2535,3555,3
2536,698,3
2537,5016,3
2538,8365,3
2539,602,3
2540,699,3
2541,7634,3
2542,49,3
2543,50,3
2544,3552,3
2545,6629,3
2546,6628,3
2547,5884,3
2548,52,3
2549,9036,3
2550,2134,3
2551,5167,3
2552,7185,3
2553,1851,3
2554,6624,3
2555,2184,3
2556,8269,3
2557,732,3
2558,5984,3
2559,7681,3
2560,9202,3
2561,745,3
2562,5279,3
2563,6574,3
2564,342,3
2565,6800,3
2566,7685,3
2567,6802,3
2568,3774,3
2569,2252,3
2570,5989,3
2571,291,3
2572,8246,3
2573,2258,3
2574,7211,3
2575,72,3
2576,3491,3
2577,8245,3
2578,4889,3
2579,7214,3
2580,7695,3
2581,3487,3
2582,1326,3
2583,4883,3
2584,3786,3
2585,2276,3
2586,2235,3
2587,1808,3
2588,3525,3
2589,5983,3
2590,1216,3
2591,1312,3
2592,7666,3
2593,6594,3
2594,2195,3
2595,733,3
2596,6794,3
2597,5976,3
2598,3751,3
2599,7205,3
2600,3516,3
2601,3515,3
2602,5268,3
2603,66,3
2604,1815,3
2605,8255,3
2606,5855,3
2607,4930,3
2608,5391,3
2609,2219,3
2610,7501,3
2611,4924,3
2612,4923,3
2613,2225,3
2614,2226,3
2615,4920,3
2616,8249,3
2617,3559,3
2618,608,3
2619,3481,3
2620,16,3
2621,6702,3
2622,7549,3
2623,329,3
2624,1980,3
2625,1275,3
2626,3618,3
2627,7571,3
2628,3616,3
2629,6697,3
2630,5928,3
2631,1990,3
2632,5126,3
2633,6743,3
2634,1999,3
2635,1234,3
2636,316,3
2637,5115,3
2638,5185,3
2639,8338,3
2640,6686,3
2641,8307,3
2642,2008,3
2643,24,3
2644,6684,3
2645,3665,3
2646,3602,3
2647,7175,3
2648,7542,3
2649,1975,3
2650,3649,3
2651,1973,3
2652,7164,3
2653,1937,3
2654,6725,3
2655,4,3
2656,632,3
2657,6721,3
2658,9129,3
2659,6720,3
2660,8,3
2661,6718,3
2662,11,3
2663,6732,3
2664,5159,3
2665,3644,3
2666,6733,3
2667,7561,3
2668,7552,3
2669,5153,3
2670,5152,3
2671,8326,3
2672,1961,3
2673,1263,3
2674,1922,3
2675,14,3
2676,1966,3
2677,5147,3
2678,328,3
2679,1917,3
2680,2017,3
2681,5104,3
2682,8340,3
2683,5206,3
2684,6656,3
2685,1244,3
2686,9160,3
2687,618,3
2688,5058,3
2689,333,3
2690,7615,3
2691,2075,3
2692,6764,3
2693,9059,3
2694,1873,3
2695,5216,3
2696,8292,3
2697,8291,3
2698,3697,3
2699,5045,3
2700,6648,3
2701,7620,3
2702,5041,3
2703,2090,3
2704,5220,3
2705,7623,3
2706,5037,3
2707,6642,3
2708,9165,3
2709,7144,3
2710,2098,3
2711,5945,3
2712,3579,3
2713,5101,3
2714,5944,3
2715,5904,3
2716,6749,3
2717,2026,3
2718,5098,3
2719,3595,3
2720,7591,3
2721,665,3
2722,8305,3
2723,5938,3
2724,6753,3
2725,9081,3
2726,6671,3
2727,34,3
2728,1287,3
2729,6756,3
2730,7537,3
2731,5081,3
2732,1247,3
2733,35,3
2734,6758,3
2735,5077,3
2736,8298,3
2737,7153,3
2738,8350,3
2739,672,3
2740,1288,3
2741,3683,3
2742,9460,3
2743,2218,3
2744,3121,3
2745,5360,3
2746,1178,3
2747,4808,3
2748,3408,3
2749,8907,3
2750,1344,3
2751,5331,3
2752,5332,3
2753,4792,3
2754,2444,3
2755,8950,3
2756,3400,3
2757,8414,3
2758,2370,3
2759,1737,3
2760,5334,3
2761,7773,3
2762,7736,3
2763,6840,3
2764,1179,3
2765,7738,3
2766,282,3
2767,2352,3
2768,5321,3
2769,5826,3
2770,6536,3
2771,2332,3
2772,1335,3
2773,2334,3
2774,6023,3
2775,8902,3
2776,9650,3
2777,6534,3
2778,6828,3
2779,7479,3
2780,3403,3
2781,7231,3
2782,4716,3
2783,804,3
2784,7222,3
2785,3817,3
2786,4820,3
2787,3449,3
2788,7723,3
2789,5335,3
2790,3435,3
2791,2381,3
2792,2398,3
2793,7746,3
2794,6490,3
2795,3839,3
2796,4743,3
2797,1352,3
2798,1353,3
2799,4762,3
2800,7471,3
2801,4759,3
2802,3417,3
2803,100,3
2804,5351,3
2805,7752,3
2806,7111,3
2807,807,3
2808,2411,3
2809,3422,3
2810,2413,3
2811,8420,3
2812,2399,3
2813,2396,3
2814,3434,3
2815,2427,3
2816,6842,3
2817,4732,3
2818,811,3
2819,4781,3
2820,6855,3
2821,4738,3
2822,798,3
2823,6011,3
2824,7742,3
2825,2433,3
2826,2432,3
2827,9233,3
2828,5817,3
2829,4772,3
2830,8215,3
2831,3844,3
2832,5353,3
2833,8915,3
2834,4770,3
2835,1760,3
2836,7228,3
2837,4856,3
2838,576,3
2839,8978,3
2840,4676,3
2841,4853,3
2842,4866,3
2843,3468,3
2844,4691,3
2845,1766,3
2846,517,3
2847,1765,3
2848,1176,3
2849,2292,3
2850,766,3
2851,1331,3
2852,4697,3
2853,9222,3
2854,5387,3
2855,4689,3
2856,2316,3
2857,3798,3
2858,9217,3
2859,8204,3
2860,112,3
2861,4859,3
2862,1702,3
2863,5386,3
2864,758,3
2865,3861,3
2866,1771,3
2867,3473,3
2868,4863,3
2869,111,3
2870,2474,3
2871,6550,3
2872,774,3
2873,3792,3
2874,3393,3
2875,7700,3
2876,77,3
2877,8981,3
2878,5293,3
2879,1783,3
2880,4844,3
2881,1332,3
2882,524,3
2883,4842,3
2884,8886,3
2885,348,3
2886,3855,3
2887,3807,3
2888,2460,3
2889,3478,3
2890,6556,3
2891,8433,3
2892,830,3
2893,9387,3
2894,3803,3
2895,2317,3
2896,8403,3
2897,280,3
2898,2289,3
2899,3903,2
2900,393,2
2901,5670,2
2902,8304,2
2903,1174,2
2904,8099,2
2905,3904,2
2906,3681,2
2907,1159,2
2908,1175,2
2909,1092,2
2910,8102,2
2911,4110,2
2912,3842,2
2913,5702,2
2914,3899,2
2915,4109,2
2916,5704,2
2917,326,2
2918,5814,2
2919,3672,2
2920,5901,2
2921,1264,2
2922,9485,2
2923,7302,2
2924,3641,2
2925,4061,2
2926,5700,2
2927,3884,2
2928,3669,2
2929,5794,2
2930,8308,2
2931,7171,2
2932,7237,2
2933,8309,2
2934,4091,2
2935,397,2
2936,3880,2
2937,4078,2
2938,7295,2
2939,8206,2
2940,3659,2
2941,1255,2
2942,5682,2
2943,5683,2
2944,9525,2
2945,3889,2
2946,3854,2
2947,8196,2
2948,1259,2
2949,1261,2
2950,5911,2
2951,3883,2
2952,8313,2
2953,8209,2
2954,7291,2
2955,4103,2
2956,5693,2
2957,7229,2
2958,3862,2
2959,3846,2
2960,3860,2
2961,5804,2
2962,396,2
2963,5792,2
2964,5672,2
2965,5673,2
2966,7300,2
2967,8097,2
2968,5675,2
2969,4070,2
2970,9429,2
2971,357,2
2972,369,2
2973,3859,2
2974,3894,2
2975,3664,2
2976,4071,2
2977,7290,2
2978,8205,2
2979,7230,2
2980,7294,2
2981,7259,2
2982,4049,2
2983,8262,2
2984,9466,2
2985,381,2
2986,8159,2
2987,3956,2
2988,7255,2
2989,3745,2
2990,3959,2
2991,8275,2
2992,9465,2
2993,7206,2
2994,3759,2
2995,5740,2
2996,5760,2
2997,1134,2
2998,3954,2
2999,8266,2
3000,3739,2
3001,7193,2
3002,4002,2
3003,3809,2
3004,3734,2
3005,3732,2
3006,3731,2
3007,8232,2
3008,8273,2
3009,8231,2
3010,336,2
3011,3950,2
3012,5736,2
3013,5734,2
3014,1141,2
3015,8135,2
3016,5854,2
3017,3962,2
3018,3795,2
3019,8240,2
3020,7258,2
3021,9459,2
3022,8239,2
3023,3979,2
3024,5751,2
3025,3780,2
3026,8149,2
3027,3777,2
3028,5847,2
3029,7260,2
3030,5839,2
3031,5848,2
3032,3970,2
3033,378,2
3034,3799,2
3035,3797,2
3036,3969,2
3037,1133,2
3038,3771,2
3039,3770,2
3040,379,2
3041,3769,2
3042,8153,2
3043,3965,2
3044,3987,2
3045,5758,2
3046,7264,2
3047,1210,2
3048,5759,2
3049,350,2
3050,7269,2
3051,5708,2
3052,7276,2
3053,1155,2
3054,1102,2
3055,7245,2
3056,5892,2
3057,7277,2
3058,5890,2
3059,8176,2
3060,5829,2
3061,4029,2
3062,5840,2
3063,7226,2
3064,5889,2
3065,9439,2
3066,3834,2
3067,1101,2
3068,3693,2
3069,9847,2
3070,8114,2
3071,3840,2
3072,8294,2
3073,1241,2
3074,9435,2
3075,8183,2
3076,3687,2
3077,5714,2
3078,5713,2
3079,7239,2
3080,391,2
3081,4045,2
3082,392,2
3083,5788,2
3084,1233,2
3085,3705,2
3086,9510,2
3087,9471,2
3088,1142,2
3089,5828,2
3090,3818,2
3091,9836,2
3092,8163,2
3093,8164,2
3094,8225,2
3095,8165,2
3096,5881,2
3097,5825,2
3098,8281,2
3099,1189,2
3100,7251,2
3101,3824,2
3102,5773,2
3103,9840,2
3104,5821,2
3105,8171,2
3106,5723,2
3107,5886,2
3108,3933,2
3109,5887,2
3110,3830,2
3111,5776,2
3112,1181,2
3113,1107,2
3114,8287,2
3115,387,2
3116,355,2
3117,5888,2
3118,3922,2
3119,9136,2
3120,5666,2
3121,4806,2
3122,9680,2
3123,7705,2
3124,7706,2
3125,4861,2
3126,4860,2
3127,9677,2
3128,9676,2
3129,4852,2
3130,573,2
3131,7486,2
3132,7485,2
3133,9758,2
3134,7713,2
3135,5308,2
3136,7482,2
3137,776,2
3138,4833,2
3139,9668,2
3140,566,2
3141,7480,2
3142,4827,2
3143,7720,2
3144,778,2
3145,4824,2
3146,780,2
3147,4821,2
3148,785,2
3149,560,2
3150,9765,2
3151,5296,2
3152,5295,2
3153,752,2
3154,5285,2
3155,4922,2
3156,4918,2
3157,4917,2
3158,7677,2
3159,7678,2
3160,582,2
3161,4909,2
3162,7684,2
3163,7495,2
3164,7688,2
3165,4901,2
3166,4900,2
3167,5282,2
3168,9754,2
3169,7698,2
3170,4894,2
3171,5287,2
3172,5289,2
3173,5290,2
3174,4888,2
3175,4886,2
3176,9683,2
3177,7696,2
3178,4881,2
3179,7697,2
3180,4879,2
3181,4878,2
3182,4877,2
3183,4809,2
3184,7728,2
3185,7806,2
3186,791,2
3187,4726,2
3188,4723,2
3189,5363,2
3190,4720,2
3191,7466,2
3192,5365,2
3193,816,2
3194,7781,2
3195,9651,2
3196,9649,2
3197,820,2
3198,527,2
3199,4703,2
3200,4702,2
3201,522,2
3202,7460,2
3203,4699,2
3204,520,2
3205,5378,2
3206,4693,2
3207,4686,2
3208,4685,2
3209,7792,2
3210,5383,2
3211,7451,2
3212,4672,2
3213,835,2
3214,5397,2
3215,4657,2
3216,814,2
3217,4730,2
3218,7768,2
3219,5340,2
3220,7729,2
3221,7475,2
3222,7732,2
3223,4791,2
3224,4790,2
3225,4789,2
3226,7737,2
3227,5336,2
3228,4782,2
3229,7740,2
3230,548,2
3231,7743,2
3232,5339,2
3233,7745,2
3234,7765,2
3235,4768,2
3236,5341,2
3237,7749,2
3238,801,2
3239,7750,2
3240,5345,2
3241,7754,2
3242,5347,2
3243,5349,2
3244,543,2
3245,7762,2
3246,810,2
3247,7763,2
3248,4927,2
3249,7502,2
3250,4931,2
3251,7672,2
3252,7544,2
3253,7583,2
3254,7584,2
3255,659,2
3256,660,2
3257,7588,2
3258,9723,2
3259,5100,2
3260,624,2
3261,7590,2
3262,5191,2
3263,5194,2
3264,7539,2
3265,5196,2
3266,5087,2
3267,667,2
3268,670,2
3269,5079,2
3270,9737,2
3271,7603,2
3272,7533,2
3273,5073,2
3274,7606,2
3275,7607,2
3276,7532,2
3277,7609,2
3278,5064,2
3279,7530,2
3280,681,2
3281,5112,2
3282,5113,2
3283,7581,2
3284,5141,2
3285,7556,2
3286,5164,2
3287,7557,2
3288,5161,2
3289,5158,2
3290,7554,2
3291,7553,2
3292,7564,2
3293,638,2
3294,5146,2
3295,643,2
3296,5144,2
3297,9731,2
3298,5140,2
3299,7580,2
3300,628,2
3301,7569,2
3302,7570,2
3303,5135,2
3304,5177,2
3305,7572,2
3306,5180,2
3307,7576,2
3308,5125,2
3309,7577,2
3310,5182,2
3311,7578,2
3312,5119,2
3313,7528,2
3314,5055,2
3315,5054,2
3316,587,2
3317,4974,2
3318,9699,2
3319,9698,2
3320,4968,2
3321,723,2
3322,4966,2
3323,7658,2
3324,4962,2
3325,4961,2
3326,4960,2
3327,5256,2
3328,730,2
3329,5259,2
3330,7505,2
3331,5248,2
3332,5262,2
3333,5263,2
3334,4946,2
3335,4945,2
3336,4944,2
3337,4943,2
3338,734,2
3339,5265,2
3340,5266,2
3341,7669,2
3342,7503,2
3343,4935,2
3344,5269,2
3345,7509,2
3346,595,2
3347,617,2
3348,5024,2
3349,5215,2
3350,7527,2
3351,686,2
3352,612,2
3353,5044,2
3354,7525,2
3355,5036,2
3356,7624,2
3357,690,2
3358,610,2
3359,5030,2
3360,7627,2
3361,5025,2
3362,5021,2
3363,4991,2
3364,5019,2
3365,697,2
3366,603,2
3367,9745,2
3368,5006,2
3369,7635,2
3370,703,2
3371,599,2
3372,4999,2
3373,706,2
3374,7640,2
3375,709,2
3376,2,2
3377,9635,2
3378,7807,2
3379,9531,2
3380,4240,2
3381,4317,2
3382,5573,2
3383,4311,2
3384,7350,2
3385,4300,2
3386,7971,2
3387,5579,2
3388,4293,2
3389,4289,2
3390,7978,2
3391,443,2
3392,4279,2
3393,4276,2
3394,7984,2
3395,5589,2
3396,5590,2
3397,1009,2
3398,1011,2
3399,5592,2
3400,5593,2
3401,4261,2
3402,4259,2
3403,437,2
3404,1014,2
3405,1015,2
3406,1016,2
3407,4246,2
3408,8003,2
3409,8004,2
3410,997,2
3411,5570,2
3412,448,2
3413,453,2
3414,5532,2
3415,7918,2
3416,5534,2
3417,957,2
3418,9568,2
3419,7927,2
3420,5541,2
3421,5542,2
3422,964,2
3423,5548,2
3424,970,2
3425,4363,2
3426,5551,2
3427,978,2
3428,7956,2
3429,452,2
3430,9808,2
3431,4348,2
3432,4347,2
3433,5561,2
3434,4338,2
3435,4336,2
3436,4335,2
3437,987,2
3438,5564,2
3439,4332,2
3440,5565,2
3441,9135,2
3442,8005,2
3443,1019,2
3444,4651,2
3445,5604,2
3446,1044,2
3447,4167,2
3448,9818,2
3449,5640,2
3450,4156,2
3451,5644,2
3452,4152,2
3453,5648,2
3454,8054,2
3455,9536,2
3456,5650,2
3457,4139,2
3458,4138,2
3459,8059,2
3460,4136,2
3461,5655,2
3462,8063,2
3463,407,2
3464,5658,2
3465,5659,2
3466,1065,2
3467,4125,2
3468,4124,2
3469,4123,2
3470,8067,2
3471,7306,2
3472,4120,2
3473,7305,2
3474,1066,2
3475,4172,2
3476,4173,2
3477,4174,2
3478,4216,2
3479,1020,2
3480,5605,2
3481,4234,2
3482,1021,2
3483,4232,2
3484,5606,2
3485,7334,2
3486,7333,2
3487,1022,2
3488,8016,2
3489,7331,2
3490,4218,2
3491,9549,2
3492,7328,2
3493,7318,2
3494,1033,2
3495,4201,2
3496,8027,2
3497,8029,2
3498,5628,2
3499,4194,2
3500,9542,2
3501,4188,2
3502,8033,2
3503,1041,2
3504,4185,2
3505,1042,2
3506,8037,2
3507,5531,2
3508,4396,2
3509,4397,2
3510,4398,2
3511,7831,2
3512,7432,2
3513,4588,2
3514,4583,2
3515,4582,2
3516,5440,2
3517,4573,2
3518,4572,2
3519,494,2
3520,4569,2
3521,7417,2
3522,7844,2
3523,5449,2
3524,493,2
3525,4559,2
3526,4558,2
3527,5452,2
3528,7413,2
3529,7853,2
3530,4546,2
3531,4541,2
3532,7409,2
3533,5462,2
3534,7408,2
3535,9796,2
3536,9605,2
3537,4530,2
3538,7863,2
3539,7407,2
3540,4595,2
3541,861,2
3542,7435,2
3543,7441,2
3544,4650,2
3545,7808,2
3546,5401,2
3547,506,2
3548,4644,2
3549,5403,2
3550,7813,2
3551,9632,2
3552,5404,2
3553,845,2
3554,4634,2
3555,847,2
3556,849,2
3557,504,2
3558,4599,2
3559,4626,2
3560,9627,2
3561,5412,2
3562,5415,2
3563,499,2
3564,4617,2
3565,4615,2
3566,4612,2
3567,4609,2
3568,7436,2
3569,5424,2
3570,4601,2
3571,4600,2
3572,890,2
3573,5470,2
3574,891,2
3575,943,2
3576,5506,2
3577,7384,2
3578,4452,2
3579,4451,2
3580,936,2
3581,7897,2
3582,5511,2
3583,5512,2
3584,937,2
3585,4440,2
3586,9577,2
3587,4435,2
3588,4434,2
3589,7380,2
3590,4460,2
3591,944,2
3592,5518,2
3593,5520,2
3594,948,2
3595,5521,2
3596,7907,2
3597,4415,2
3598,4413,2
3599,472,2
3600,9572,2
3601,954,2
3602,5528,2
3603,4400,2
3604,478,2
3605,4463,2
3606,5471,2
3607,909,2
3608,4518,2
3609,7404,2
3610,4512,2
3611,486,2
3612,485,2
3613,5479,2
3614,4505,2
3615,7875,2
3616,9594,2
3617,9593,2
3618,4499,2
3619,5485,2
3620,5488,2
3621,4489,2
3622,4464,2
3623,7882,2
3624,913,2
3625,7884,2
3626,4483,2
3627,4481,2
3628,7886,2
3629,480,2
3630,4475,2
3631,7392,2
3632,4472,2
3633,925,2
3634,7887,2
3635,9583,2
3636,4412,2
3637,5166,2
3638,7167,2
3639,8798,2
3640,6919,2
3641,2690,2
3642,2684,2
3643,2680,2
3644,1634,2
3645,8790,2
3646,6915,2
3647,6373,2
3648,8793,2
3649,2669,2
3650,144,2
3651,6376,2
3652,2663,2
3653,2661,2
3654,6378,2
3655,8819,2
3656,1641,2
3657,2652,2
3658,1642,2
3659,8804,2
3660,6383,2
3661,8806,2
3662,1647,2
3663,6906,2
3664,8811,2
3665,140,2
3666,2634,2
3667,6904,2
3668,6390,2
3669,1653,2
3670,2692,2
3671,1626,2
3672,8787,2
3673,147,2
3674,6938,2
3675,8763,2
3676,6341,2
3677,1595,2
3678,154,2
3679,9283,2
3680,2746,2
3681,6346,2
3682,152,2
3683,151,2
3684,6931,2
3685,2738,2
